id,text,label_level1,label_level2,label_level3,text_length,intent_complexity,sample_type,keywords,confidence_score
1260,"我对跨境汇款很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程","交易服务","转账汇款","跨境汇款","中等文本","中等","medium","跨境汇款, 办理, 流程",0.82
1261,"我想投资指数基金，请问沪深300指数基金和上证50指数基金哪个更适合长期持有？","投资理财","基金投资","指数基金","中等文本","中等","medium","指数基金, 基金",0.94
1262,"我对结构性存款很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程","投资理财","理财产品","结构性存款","中等文本","简单","medium","结构性存款, 存款, 办理, 流程",0.89
1263,"我想了解信用贷的相关信息","信贷服务","个人贷款","信用贷","短文本","简单","short","信用贷",0.83
1264,"我想了解临时额度的相关信息","信贷服务","信用卡服务","临时额度","短文本","简单","short","临时额度, 额度",0.94
1265,"赎回费需要什么条件","产品咨询","费用说明","赎回费","短文本","简单","short","赎回费, 条件",0.81
1266,"风险测评需要什么条件","风险合规","风险评估","风险测评","短文本","简单","short","风险测评, 风险, 条件",0.89
1267,"港股通的具体流程是什么","投资理财","股票投资","港股通","短文本","简单","short","港股通, 流程",0.82
1268,"我对交易权限很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程","账户服务","权限设置","交易权限","中等文本","中等","medium","交易权限, 办理, 流程",0.80
1269,"反洗钱审核要多久","风险合规","合规咨询","反洗钱","短文本","简单","short","反洗钱",0.99
1270,"请问产品说明书怎么操作","风险合规","信息披露","产品说明书","短文本","简单","short","产品说明书",0.89
1271,"请问休眠账户激活和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求","账户服务","开户注销","休眠账户激活","中等文本","简单","medium","休眠账户激活",0.87
1272,"请问权限冻结怎么操作","账户服务","权限设置","权限冻结","短文本","简单","short","权限冻结",0.85
1273,"基金定投 SMART 定投和普通定投有什么区别？我在什么情况下应该使用智能定投策略？","投资理财","基金投资","基金定投","中等文本","简单","medium","基金定投, 基金",0.90
1274,"请问赎回费怎么操作","产品咨询","费用说明","赎回费","短文本","简单","short","赎回费",0.93
1275,"额度查询的具体流程是什么","信贷服务","额度管理","额度查询","短文本","简单","short","额度查询, 额度, 查询, 流程",0.87
1276,"A股交易的具体流程是什么","投资理财","股票投资","A股交易","短文本","简单","short","A股交易, 流程",0.83
1277,"授信管理需要什么条件","信贷服务","额度管理","授信管理","短文本","简单","short","授信管理, 条件",0.94
1278,"实时转账需要什么条件","交易服务","转账汇款","实时转账","短文本","简单","short","实时转账, 转账, 条件",0.95
1279,"请问基金转换怎么操作","投资理财","基金投资","基金转换","短文本","简单","short","基金转换, 基金",0.98
1280,"我对服务费很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程","产品咨询","费用说明","服务费","中等文本","中等","medium","服务费, 办理, 流程",0.88
1281,"我想了解人脸识别的相关信息","账户服务","安全验证","人脸识别","短文本","简单","short","人脸识别",0.91
1282,"手续费需要什么条件","产品咨询","费用说明","手续费","短文本","简单","short","手续费, 条件",0.90
1283,"我对合规要求很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程","风险合规","合规咨询","合规要求","中等文本","简单","medium","合规要求, 办理, 流程",0.94
1284,"请问担保方式怎么操作","信贷服务","额度管理","担保方式","短文本","简单","short","担保方式",0.81
1285,"财产保险的具体流程是什么","投资理财","保险规划","财产保险","短文本","简单","short","财产保险, 保险, 流程",0.86
1286,"请问跨境汇款和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求","交易服务","转账汇款","跨境汇款","中等文本","简单","medium","跨境汇款",0.81
1287,"交易记录需要什么条件","交易服务","交易查询","交易记录","短文本","简单","short","交易记录, 条件",0.99
1288,"货币基金的具体流程是什么","投资理财","基金投资","货币基金","短文本","简单","short","货币基金, 基金, 流程",0.98
1289,"我想了解历史收益查询的相关信息","产品咨询","收益计算","历史收益查询","短文本","简单","short","历史收益查询, 收益, 查询",0.89
1290,"我想了解支付密码的相关信息","账户服务","密码管理","支付密码","短文本","简单","short","支付密码, 密码",0.95
1291,"我对基金赎回很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程","投资理财","基金投资","基金赎回","中等文本","中等","medium","基金赎回, 基金, 办理, 流程",0.93
1292,"请问代扣设置怎么操作","交易服务","代扣代缴","代扣设置","短文本","简单","short","代扣设置",0.90
1293,"基金转换需要什么条件","投资理财","基金投资","基金转换","短文本","简单","short","基金转换, 基金, 条件",0.99
1294,"请问费用对比和其他类似服务相比有什么优势？我想做一个详细的了解和对比，看看哪个更适合我的需求","产品咨询","产品对比","费用对比","中等文本","中等","medium","费用对比",0.92
1295,"我对休眠账户激活很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程","账户服务","开户注销","休眠账户激活","中等文本","简单","medium","休眠账户激活, 办理, 流程",0.91
1296,"代扣查询的具体流程是什么","交易服务","代扣代缴","代扣查询","短文本","简单","short","代扣查询, 查询, 流程",0.91
1297,"请问人寿保险怎么操作","投资理财","保险规划","人寿保险","短文本","简单","short","人寿保险, 保险",0.82
1298,"盾卡管理的具体流程是什么","账户服务","安全验证","盾卡管理","短文本","简单","short","盾卡管理, 流程",0.90
1299,"我想买一套房子，贷款200万，30年还清，请问等额本息和等额本金哪种还款方式更划算？","信贷服务","个人贷款","房贷","中等文本","简单","medium","房贷, 贷款",0.91
1300,"我对货币基金很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程","投资理财","基金投资","货币基金","中等文本","中等","medium","货币基金, 基金, 办理, 流程",0.93
1301,"服务费的具体流程是什么","产品咨询","费用说明","服务费","短文本","简单","short","服务费, 流程",0.80
1302,"请问风险提示怎么操作","风险合规","风险评估","风险提示","短文本","简单","short","风险提示, 风险",0.84
1303,"我想了解产品公告的相关信息","风险合规","信息披露","产品公告","短文本","简单","short","产品公告",0.96
1304,"稳健型产品需要什么条件","产品咨询","产品推荐","稳健型产品","短文本","简单","short","稳健型产品, 条件",0.80
1305,"开户时要做反洗钱身份识别，请问需要提供什么信息？为什么还要问我的职业和年收入","风险合规","合规咨询","反洗钱","中等文本","中等","medium","反洗钱, 开户",0.97
1306,"我想了解预期收益的相关信息","产品咨询","收益计算","预期收益","短文本","简单","short","预期收益, 收益",0.85
1307,"授信管理的具体流程是什么","信贷服务","额度管理","授信管理","短文本","简单","short","授信管理, 流程",0.80
1308,"我对承受能力很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程","风险合规","风险评估","承受能力","中等文本","简单","medium","承受能力, 办理, 流程",0.83
1309,"交易记录需要什么条件","交易服务","交易查询","交易记录","短文本","简单","short","交易记录, 条件",0.99
1310,"我对账单分期很感兴趣，请问能介绍一下吗？我想知道相关的具体要求和办理流程","信贷服务","信用卡服务","账单分期","中等文本","中等","medium","账单分期, 办理, 流程",0.96
